id,user_id,created_at,message,category
8423,317721,2024-01-14 17:42:20.864068+00,Acne,Pimples and Acne Removal
8424,317742,2024-01-14 18:03:20.85243+00,How to get rid of acne,Pimples and Acne Removal
8425,317762,2024-01-14 18:34:24.081713+00,"blemishes, pimples and dry skin Garnier make-up remover, Topexan facial cleanser and Avene thermal water 2 times a day morning and evening sensitive and often dry skin air pollution affecting",General Skincare and Skincare Issues
8426,317762,2024-01-14 18:35:25.001127+00,"blemishes, pimples and dry skin Garnier make-up remover, Topexan facial cleanser and Avene thermal water 2 times a day morning and evening sensitive and often dry skin air pollution affecting",General Skincare and Skincare Issues
8427,315955,2024-01-14 19:00:57.156238+00,H,Other
8428,317813,2024-01-14 20:20:19.798793+00,"i have a lot blackheads on nose and a lot pimples on cheeks and fleaky skin, moisture is okay",Pimples and Acne Removal
8429,317813,2024-01-14 20:21:02.626477+00,so what to do with pimples on cheeks,Pimples and Acne Removal
8430,277674,2024-01-14 20:35:56.810654+00,What are the best Creme‘s against Couperose ?,General Skincare and Skincare Issues
8431,277674,2024-01-14 20:36:54.019617+00,Tell me the best Creme against couperose ?,General Skincare and Skincare Issues
8432,317918,2024-01-15 04:31:38.567261+00,Some pimples on my face,Pimples and Acne Removal
8433,260870,2024-01-15 05:17:24.882318+00,I have acne breakouts and acne marks on my face and foreheads,Pimples and Acne Removal
8434,260870,2024-01-15 05:18:07.159824+00,I use face wash in morning and then apply moisturaiser and sunscreen,General Skincare and Skincare Issues
8435,317474,2024-01-15 06:40:14.225657+00,"After Applying the sunscream, skin was fully wet",General Skincare and Skincare Issues
8436,317474,2024-01-15 06:41:07.628525+00,Previous products,Product and Routine Questions
8437,315442,2024-01-15 06:47:05.238449+00,When I only cleanse some days my T zone is oily and the rest of my skin is dry and some days my entire face is dry  my breakout locations in the forehead and chin  my pores are very small  If I put too much eye cream my eye area gets red  My post wash feel is a tight skin feeling,General Skincare and Skincare Issues
8438,315442,2024-01-15 06:47:31.159383+00,What is my skin type?,Skin Type Specific Concerns
8439,299006,2024-01-15 09:58:29.20161+00,my skin is not really bad i need the most simple products that are healthy and are not strong just for protection,Product and Routine Questions
8440,318070,2024-01-15 11:12:40.837134+00,Hm,Other
8441,318070,2024-01-15 11:12:57.87658+00,mosturiser,Other
8442,318070,2024-01-15 11:13:18.645833+00,Oily skin acne prone skin recommendations,Skin Type Specific Concerns
8443,318070,2024-01-15 11:13:56.447603+00,acne oily skin,Skin Type Specific Concerns
8444,318070,2024-01-15 11:14:31.897719+00,Currently using saslic de facewash and acnemoist curatio mosturiser and Cetaphil sunscreen,Other
8445,318070,2024-01-15 11:15:03.942693+00,suggest me a good skincare,General Skincare and Skincare Issues
8446,318070,2024-01-15 11:15:27.422295+00,oily skin acne prone,Skin Type Specific Concerns
8447,318149,2024-01-15 13:48:23.179533+00,Mixture skin type like there is oil on head and nose but is dry on chicks,Skin Type Specific Concerns
8448,318149,2024-01-15 13:48:51.902255+00,I want to remove acne and pimples,Pimples and Acne Removal
8449,318181,2024-01-15 15:01:52.146729+00,"Oily face with breakouts on nose, chin and neck. Big pores on nose and cheeks. Easy to develop acne. After washing, face feels tight",Pimples and Acne Removal
8450,318181,2024-01-15 15:02:09.355128+00,What is my skin type?,Skin Type Specific Concerns
8451,318181,2024-01-15 15:05:33.145314+00,"Oily skin prone to acne breakout, dull complexion, fine lines around eyes, droopy jowls. I have used cleansers, physical and chemical exfoliators, essences, toners, serums, moisturisers",Skin Type Specific Concerns
8452,318181,2024-01-15 15:06:18.10686+00,How do I choose the right product for my face?,Pimples and Acne Removal
8453,318181,2024-01-15 15:07:06.769054+00,What are some good recommendations for firming and lifting creams?,General Skincare and Skincare Issues
8454,318181,2024-01-15 15:08:29.380328+00,Is eating collagen-rich diet more effective than applying collagen-stimulating skincare products?,Product and Routine Questions
8455,318181,2024-01-15 15:13:41.760495+00,Do you have scientific proof that consuming collagen-rich diet is not as effective in directly replenishing collagen levels in the skin compared to applying collagen-stimulating skincare products topically?,Product and Routine Questions
8456,317776,2024-01-15 16:19:36.173568+00,I have so many acne in my face and so many acne scars  my skin type is oily and it's like a greasy when sweat,Skin Type Specific Concerns
8532,225870,2024-01-16 17:40:48.401695+00,Oily ance fine lines sensetive,Skin Type Specific Concerns
8457,317776,2024-01-15 16:20:09.191708+00,I have to remove acne marks and make a glow I'n my skin,Pimples and Acne Removal
8458,317776,2024-01-15 16:21:05.903907+00,I want a niacinamide serum I'm a beginner budget friendly serum,General Skincare and Skincare Issues
8459,318287,2024-01-15 17:48:56.694876+00,I need improve my skin,Product and Routine Questions
8460,318287,2024-01-15 17:49:23.737263+00,Full of pimple,Pimples and Acne Removal
8461,318289,2024-01-15 17:57:00.527406+00,"My skin gets oily during but immediately gets dry when i wash it with water. I have acne all over my face expecially on forehead and cheeks. I have blackheads on my nose, forehead and cheeks.",Skin Type Specific Concerns
8462,318361,2024-01-15 20:44:37.903582+00,Well every time I start to wash my face and do skin care more I actually get more bigger pimples and for the products I use I just an eye cream a milk toner a glow serum and some other things I forgot and I honestly rarely do skin care but when I wash my face it’s when I shower which is about twice a week,Product and Routine Questions
8463,318361,2024-01-15 20:45:37.493254+00,Why do I break out every time I start doing my skincare more and how do I use my skin care products,Product and Routine Questions
8464,318382,2024-01-15 23:01:34.110922+00,Morning,Skincare Routine Advice
8465,318382,2024-01-15 23:02:11.718063+00,Can you help me to with a morning routine,Skincare Routine Advice
8466,318330,2024-01-15 23:16:21.392945+00,I have acne and sensitive skin,Pimples and Acne Removal
8467,318330,2024-01-15 23:16:45.224723+00,What skincare brand would be the best for me,General Skincare and Skincare Issues
8468,318330,2024-01-15 23:17:33.865832+00,I want to get rid of some of the acne on my face and I am allergic to nuts,Pimples and Acne Removal
8469,318330,2024-01-15 23:18:18.287379+00,I like the sound of the first one,Other
8470,318330,2024-01-15 23:19:09.615202+00,What kind of products does cetaphil do,Product and Routine Questions
8471,318409,2024-01-16 02:09:19.000244+00,Moisture behaviour is better .  Break out  locations would be on cheeks and forehead .Pore appearances is on the T zone mostly . I won't have very bad product reactions ...post wash feel  is skin is very dry and tight,General Skincare and Skincare Issues
8472,318409,2024-01-16 02:09:55.405647+00,I am facing sudden acne breakouts on my cheeks and forehead all of a sudden from past 3 months,Pimples and Acne Removal
8473,318409,2024-01-16 02:10:25.096041+00,I consulted a dermat last year,Other
8474,318409,2024-01-16 02:11:08.304649+00,And the acne is also leaving scars on my face where I am loosing my confidence,Pimples and Acne Removal
8475,318409,2024-01-16 02:11:43.411782+00,Can chemical peel remove acne scars,Pimples and Acne Removal
8476,318409,2024-01-16 02:14:25.523618+00,I work for morning shift  .I sleep at 10.30 - 11.00 at night .I get up at 4 in the morning . My sleep quality is Very bad ...I have sleep deprivations.,Sleep Concerns
8477,318411,2024-01-16 02:17:36.864676+00,I have acne,Pimples and Acne Removal
8478,318411,2024-01-16 02:17:58.493433+00,does picking acne make it worse?,Pimples and Acne Removal
8479,318411,2024-01-16 02:18:25.323804+00,Thank you!,Miscellaneous and Feedback
8480,307233,2024-01-16 05:05:58.304484+00,A very painful acne all my face,Pimples and Acne Removal
8481,307233,2024-01-16 05:07:14.263747+00,How remove my acne darks,Pimples and Acne Removal
8482,307233,2024-01-16 05:12:32.337951+00,My skin is very sensitive and Oli skin and full of painful acne of all my face please help your advice suggest me how to remove acne my face,Pimples and Acne Removal
8483,314888,2024-01-16 05:20:28.914128+00,Dry skin,General Skincare and Skincare Issues
8484,314888,2024-01-16 05:20:48.336925+00,Control acne,Pimples and Acne Removal
8485,314888,2024-01-16 05:21:52.643834+00,Special considerations,Other
8486,314888,2024-01-16 05:22:13.1548+00,Uneven skin,General Skincare and Skincare Issues
8487,318469,2024-01-16 06:47:02.19606+00,Oil,Other
8488,318469,2024-01-16 06:47:43.952929+00,Need to clear pimple and oil skin,General Skincare and Skincare Issues
8489,318469,2024-01-16 06:50:58.871981+00,Many small pimples on my forehead.,Pimples and Acne Removal
8490,318469,2024-01-16 06:51:40.244451+00,How to cure this,Other
8491,318497,2024-01-16 08:29:39.671673+00,I have acne all over my skin,Pimples and Acne Removal
8492,318497,2024-01-16 08:29:59.804287+00,Acne,Pimples and Acne Removal
8493,318497,2024-01-16 08:31:07.953933+00,A lot of stress and low physical activity,Lifestyle and Habits
8494,318497,2024-01-16 08:31:17.137926+00,Stress,Lifestyle and Habits
8495,236252,2024-01-16 09:08:59.913349+00,Pimples,Pimples and Acne Removal
8496,236252,2024-01-16 09:09:12.01549+00,Pigmentation,Other
8497,235615,2024-01-16 10:01:44.034639+00,?,Other
8498,235615,2024-01-16 10:02:01.571696+00,kys,Other
8499,318575,2024-01-16 10:16:22.948089+00,Pore apperance on cheeks and many pimples and blac spots oily oily,General Skincare and Skincare Issues
8500,318582,2024-01-16 10:29:10.425621+00,"My skin have so much of acne and pimples .sometimes it is very allergetic also ,my skin doesn't feel good",Pimples and Acne Removal
8501,318582,2024-01-16 10:31:04.662938+00,I want morning and evening routine and upto 4 weeks routine length,Skincare Routine Advice
8502,318582,2024-01-16 10:31:19.402157+00,Oily skin,Skin Type Specific Concerns
8503,318593,2024-01-16 11:03:31.578003+00,I have allergies to covering ornaments and also i usually get pimples if I eat any junk foods and that mark stays in my face for more than years i don't know to get rid of my pimple marks,Pimples and Acne Removal
8504,318593,2024-01-16 11:04:12.428761+00,How to reduce my pimple marks in just weeks,Pimples and Acne Removal
8505,318594,2024-01-16 11:12:35.011212+00,Oily skin,Skin Type Specific Concerns
8506,318594,2024-01-16 11:13:06.887968+00,How can I reduce my dark spots and pimples,Pimples and Acne Removal
8507,304569,2024-01-16 12:31:58.278044+00,Pimple appear in checks . Mostly use natural facepack . Use ice .dark spots in checks,General Skincare and Skincare Issues
8508,304569,2024-01-16 12:33:32.670254+00,Niacinamide used ...but no effect,Other
8509,304569,2024-01-16 12:34:36.754001+00,Combination acence prone,Skin Type Specific Concerns
8510,304569,2024-01-16 12:37:09.548338+00,Morning and evening both . Clear skin . Acene prone combination skin. No product used,Skincare Routine Advice
8511,318638,2024-01-16 12:38:57.755218+00,Acne and limples,Pimples and Acne Removal
8512,318638,2024-01-16 12:39:27.392547+00,Remove ACNe and pimples,Pimples and Acne Removal
8513,307381,2024-01-16 13:39:41.471749+00,My skin have small pimples after using sunscreen,Pimples and Acne Removal
8514,307381,2024-01-16 13:41:01.316177+00,What I can do i reduce the sunscreen iam a begginer in sunsreen,Pimples and Acne Removal
8515,307381,2024-01-16 13:41:51.174386+00,Ok thanks 👍,Miscellaneous and Feedback
8516,307381,2024-01-16 13:44:35.543256+00,My skin is oily I have small pimples after using sunscreen how I can remove it? I can use waslin on the pimples,Pimples and Acne Removal
8517,307381,2024-01-16 13:45:44.493817+00,I can use waslin petrol jel overnight on small pimples after using sunscreen,General Skincare and Skincare Issues
8518,318668,2024-01-16 13:57:43.470775+00,I want to get rid of my acne,Pimples and Acne Removal
8519,318668,2024-01-16 13:57:54.662031+00,Why do I have acne,Pimples and Acne Removal
8520,116759,2024-01-16 14:14:14.550334+00,My skin feels dehydrated but at the same time with pore and frequently breakouts in my entire face. My skin feel a bit tight after washing it but not everytime,General Skincare and Skincare Issues
8521,318738,2024-01-16 16:08:08.642712+00,Oily skin,Skin Type Specific Concerns
8522,318738,2024-01-16 16:08:19.421021+00,Acne,Pimples and Acne Removal
8523,318738,2024-01-16 16:09:43.809144+00,Acne,Pimples and Acne Removal
8524,318738,2024-01-16 16:10:19.996905+00,Acne,Pimples and Acne Removal
8525,318738,2024-01-16 16:10:54.667624+00,What i can use for oily acne pron skin,Skin Type Specific Concerns
8526,318738,2024-01-16 16:12:07.890272+00,Oily and acne pron,Skin Type Specific Concerns
8527,318738,2024-01-16 16:12:42.320727+00,What I need to eat for clear skin,General Skincare and Skincare Issues
8528,318738,2024-01-16 16:14:07.406975+00,Lose weight,Other
8529,318738,2024-01-16 16:15:18.226548+00,Lose skin fate,General Skincare and Skincare Issues
8530,225870,2024-01-16 17:37:32.144548+00,Budget,General Skincare and Skincare Issues
8531,225870,2024-01-16 17:38:26.212052+00,Which face wash and cream should be used,Pimples and Acne Removal
8533,318788,2024-01-16 18:12:10.52923+00,I feel oily and mai routine of my skin is not good I don't have any allergies,General Skincare and Skincare Issues
8534,318788,2024-01-16 18:13:27.995007+00,I am a teenager and i have so much acne and pimples on my face I want to treat the acne and pimples,Pimples and Acne Removal
8535,318788,2024-01-16 18:16:06.958871+00,Issues are acne and pimples of Teenage,Pimples and Acne Removal
8536,318788,2024-01-16 18:17:06.289424+00,I use skin fruit moisturizer and Garnier face wash and my budget is 700 rs,General Skincare and Skincare Issues
